datetime,load_forecast,load_true,sum_forecast,solar_forecast,onshore_forecast
1/6/2015 18:15,69933,71209,6540,0,6105
1/6/2015 18:30,70366,71167,6665,0,6223
1/6/2015 18:45,70066,71366,6797,0,6350
1/6/2015 19:00,69981,70752,6894,0,6437
1/6/2015 19:15,70053,70287,6929,0,6467
1/6/2015 19:30,69474,69641,6970,0,6500
1/6/2015 19:45,68570,68996,6989,0,6513
1/6/2015 20:00,67700,67308,7055,0,6575
1/6/2015 20:15,66539,66107,7070,0,6590
1/6/2015 20:30,65498,65268,7090,0,6612
1/6/2015 20:45,64396,63977,7090,0,6614
1/6/2015 21:00,63677,63400,7107,0,6631
1/6/2015 21:15,63401,62924,7123,0,6646
1/6/2015 21:30,62483,62326,7152,0,6671
1/6/2015 21:45,61875,61602,7154,0,6670
1/6/2015 22:00,61812,62374,7143,0,6666
1/6/2015 22:15,61900,61661,7105,0,6652
1/6/2015 22:30,60754,60666,7043,0,6613
1/6/2015 22:45,59662,59435,6979,0,6574
1/6/2015 23:00,58382,58217,6947,0,6579
1/6/2015 23:15,55261,56888,6942,0,6567
1/6/2015 23:30,56781,55637,6939,0,6559
1/6/2015 23:45,55842,54997,6909,0,6523
1/7/2015 0:00,54310,54309,7964,0,7549
1/7/2015 0:15,53428,53249,7925,0,7482
1/7/2015 0:30,52563,52350,7869,0,7397
1/7/2015 0:45,52156,51622,7819,0,7321
1/7/2015 1:00,51494,50785,8905,0,8393
1/7/2015 1:15,50864,50250,8856,0,8340
1/7/2015 1:30,50522,49985,8795,0,8277
1/7/2015 1:45,50256,49658,8746,0,8224
1/7/2015 2:00,49896,49766,8677,0,8157
1/7/2015 2:15,50005,49402,8642,0,8134
1/7/2015 2:30,49690,49201,8600,0,8101
1/7/2015 2:45,49180,49164,8538,0,8050
1/7/2015 3:00,49538,49414,8516,0,8041
1/7/2015 3:15,49547,49527,8547,0,8085
1/7/2015 3:30,49801,49605,8587,0,8139
1/7/2015 3:45,50311,49477,8634,0,8201
1/7/2015 4:00,51009,49958,8750,0,8325
1/7/2015 4:15,51444,50302,8692,0,8277
1/7/2015 4:30,51726,50599,8637,0,8231
1/7/2015 4:45,52467,51272,8563,0,8167
1/7/2015 5:00,53455,52676,8520,0,8129
1/7/2015 5:15,54222,53158,8462,0,8076
1/7/2015 5:30,55037,54137,8400,0,8021
1/7/2015 5:45,55691,55942,8353,0,7976
1/7/2015 6:00,57974,59061,8304,0,7933
1/7/2015 6:15,60387,62160,8266,0,7899
1/7/2015 6:30,61929,64105,8269,0,7905
1/7/2015 6:45,63719,65684,8241,0,7881
1/7/2015 7:00,66175,68621,8190,0,7832
1/7/2015 7:15,67161,69959,8114,0,7750
1/7/2015 7:30,68100,71075,8032,0,7664
1/7/2015 7:45,68773,72100,7957,0,7584
1/7/2015 8:00,69730,72682,7875,7,7490
1/7/2015 8:15,69920,72871,7814,28,7396
1/7/2015 8:30,70031,72789,7813,80,7332
1/7/2015 8:45,70190,73170,7833,187,7233
1/7/2015 9:00,70087,73374,7920,322,7173
1/7/2015 9:15,70519,73677,8082,485,7160
1/7/2015 9:30,70758,73911,8260,662,7147
1/7/2015 9:45,70999,74123,8467,886,7115
1/7/2015 10:00,71198,74951,8694,1111,7105
1/7/2015 10:15,71519,75272,8957,1356,7115
1/7/2015 10:30,71859,75615,9219,1590,7132
1/7/2015 10:45,72183,75967,9437,1807,7126
1/7/2015 11:00,72597,75923,9598,2013,7073
1/7/2015 11:15,72720,76177,9810,2198,7096
1/7/2015 11:30,73279,76489,10024,2356,7147
1/7/2015 11:45,73218,76566,10181,2486,7170
1/7/2015 12:00,72732,76170,10285,2596,7173
1/7/2015 12:15,72325,75982,10349,2676,7153
1/7/2015 12:30,72412,76186,10406,2720,7163
1/7/2015 12:45,72252,76183,10374,2713,7134
1/7/2015 13:00,72779,75851,10407,2688,7188
1/7/2015 13:15,72026,75783,10289,2646,7108
1/7/2015 13:30,69898,75516,10159,2561,7058
1/7/2015 13:45,71468,75097,9905,2393,6970
1/7/2015 14:00,71425,75028,9695,2220,6926
1/7/2015 14:15,71122,74626,9490,2040,6898
1/7/2015 14:30,70953,74283,9268,1820,6892
1/7/2015 14:45,70603,73921,8966,1542,6865
1/7/2015 15:00,71170,74066,8682,1262,6853
1/7/2015 15:15,71065,73712,8411,980,6861
1/7/2015 15:30,71035,73324,8143,704,6866
1/7/2015 15:45,70106,72985,7936,474,6886
1/7/2015 16:00,71259,72517,7794,287,6930
1/7/2015 16:15,70731,72821,7759,149,7030
1/7/2015 16:30,71206,73964,7754,51,7120
1/7/2015 16:45,72284,74998,7829,19,7224
1/7/2015 17:00,73302,77098,7955,1,7365
1/7/2015 17:15,73920,77939,8123,1,7531
1/7/2015 17:30,74253,77941,8300,0,7707
1/7/2015 17:45,74540,77944,8480,0,7884
1/7/2015 18:00,74154,77588,8655,0,8057
1/7/2015 18:15,73932,77564,8820,0,8219
1/7/2015 18:30,73956,77370,9000,0,8399
1/7/2015 18:45,73712,77352,9180,0,8579
1/7/2015 19:00,73050,76204,9378,0,8774
1/7/2015 19:15,72015,75428,9576,0,8970
1/7/2015 19:30,71152,75174,9781,0,9173
1/7/2015 19:45,70575,74403,9998,0,9388
1/7/2015 20:00,69068,72144,10229,0,9618
1/7/2015 20:15,67648,71320,10449,0,9837
1/7/2015 20:30,66411,70463,10691,0,10077
1/7/2015 20:45,65318,69764,10930,0,10316
1/7/2015 21:00,64238,68801,11160,0,10544
1/7/2015 21:15,64119,68134,11380,0,10762
1/7/2015 21:30,63279,67405,11615,0,10996
1/7/2015 21:45,62450,66582,11848,0,11227
1/7/2015 22:00,62160,67334,12058,0,11444
1/7/2015 22:15,62272,66642,12262,0,11647
1/7/2015 22:30,61169,65104,12501,0,11886
1/7/2015 22:45,59709,63905,12722,0,12105
1/7/2015 23:00,58276,62786,12947,0,12329
1/7/2015 23:15,57702,61396,13180,0,12562
1/7/2015 23:30,56339,60630,13416,0,12797
1/7/2015 23:45,55635,59911,13669,0,13048
1/8/2015 0:00,55463,58701,14544,0,13920
1/8/2015 0:15,54671,57777,14756,0,14132
1/8/2015 0:30,54087,57457,14973,0,14348
1/8/2015 0:45,53529,56725,15246,0,14621
1/8/2015 1:00,52887,55818,15545,0,14920
1/8/2015 1:15,52353,55162,15712,0,15087
1/8/2015 1:30,51924,54812,15957,0,15330
1/8/2015 1:45,51522,54215,16149,0,15522
1/8/2015 2:00,51198,54252,16305,0,15677
1/8/2015 2:15,50978,54305,16457,0,15829
1/8/2015 2:30,50887,54229,16611,0,15983
1/8/2015 2:45,50911,53888,16782,0,16154
1/8/2015 3:00,50971,54144,16885,0,16256
1/8/2015 3:15,50998,54368,16992,0,16363
1/8/2015 3:30,51000,54084,17164,0,16534
1/8/2015 3:45,51227,54275,17287,0,16657
1/8/2015 4:00,51466,54636,17429,0,16800
1/8/2015 4:15,51768,55012,17542,0,16913
1/8/2015 4:30,52167,55236,17652,0,17023
1/8/2015 4:45,52777,55444,17742,0,17113
1/8/2015 5:00,53663,56803,17867,0,17236
1/8/2015 5:15,54298,57379,17998,0,17367
1/8/2015 5:30,55099,58169,18173,0,17542
1/8/2015 5:45,56104,59388,18297,0,17666
1/8/2015 6:00,58489,62483,18415,0,17785
1/8/2015 6:15,58757,65147,18533,0,17903
1/8/2015 6:30,60800,67204,18669,0,18039
1/8/2015 6:45,62444,68991,18792,0,18162
1/8/2015 7:00,64821,71981,18869,0,18239
1/8/2015 7:15,67461,73292,18903,0,18274
1/8/2015 7:30,68308,74226,18969,0,18341
1/8/2015 7:45,69044,75405,19036,0,18408
1/8/2015 8:00,70051,77020,19082,7,18449
1/8/2015 8:15,70137,77238,19199,26,18549
1/8/2015 8:30,70204,77103,19310,65,18623
1/8/2015 8:45,70328,77174,19449,138,18691
1/8/2015 9:00,70467,77396,19596,236,18744
1/8/2015 9:15,70787,77432,19712,353,18746
1/8/2015 9:30,71106,77688,19820,476,18735
1/8/2015 9:45,71295,77822,19930,604,18725
1/8/2015 10:00,71367,77159,20074,741,18735
1/8/2015 10:15,71550,77447,20164,883,18686
1/8/2015 10:30,72033,77586,20260,1030,18640
1/8/2015 10:45,72350,78049,20363,1182,18593
1/8/2015 11:00,72793,78516,20427,1306,18540
1/8/2015 11:15,73217,78422,20467,1420,18469
1/8/2015 11:30,73435,78582,20520,1546,18401
1/8/2015 11:45,73506,77904,20526,1629,18330
1/8/2015 12:00,72952,77613,20409,1662,18179
1/8/2015 12:15,72543,77561,20170,1688,17920
1/8/2015 12:30,72619,77466,19876,1678,17642
1/8/2015 12:45,72484,77197,19508,1599,17358
1/8/2015 13:00,70599,77329,19155,1497,17113
1/8/2015 13:15,70222,76816,18838,1397,16904
1/8/2015 13:30,69802,76147,18504,1284,16690
1/8/2015 13:45,70936,75521,18175,1172,16478
1/8/2015 14:00,69135,75334,17873,1062,16292
1/8/2015 14:15,68839,75359,17596,946,16138
1/8/2015 14:30,70148,75217,17313,831,15975
1/8/2015 14:45,69558,74998,17017,714,15803
1/8/2015 15:00,69872,75387,16814,589,15731
1/8/2015 15:15,69854,74968,16657,461,15706
1/8/2015 15:30,69615,75054,16466,332,15648
1/8/2015 15:45,69301,75251,16326,228,15617
1/8/2015 16:00,69835,75295,16183,138,15573
1/8/2015 16:15,69904,75291,16120,73,15567
1/8/2015 16:30,70356,75551,16013,34,15495
1/8/2015 16:45,71511,76345,15964,15,15459
1/8/2015 17:00,72798,77292,16052,3,15550
1/8/2015 17:15,73573,77928,16281,2,15770
1/8/2015 17:30,73848,78158,16428,1,15907
1/8/2015 17:45,74134,78373,16631,0,16099
1/8/2015 18:00,73922,77426,16870,0,16327
1/8/2015 18:15,74054,77146,17126,0,16572
1/8/2015 18:30,74102,76943,17396,0,16830
1/8/2015 18:45,73694,76959,17634,0,17058
1/8/2015 19:00,73066,76526,17880,0,17294
1/8/2015 19:15,72459,75882,18034,0,17442
1/8/2015 19:30,71688,75246,18165,0,17568
1/8/2015 19:45,70819,74211,18296,0,17693
1/8/2015 20:00,69508,72487,18890,0,18281
1/8/2015 20:15,68142,71489,18992,0,18381
1/8/2015 20:30,67013,70632,19082,0,18468
1/8/2015 20:45,65902,69833,19162,0,18546
1/8/2015 21:00,65177,68156,19301,0,18685
1/8/2015 21:15,64863,67434,19499,0,18881
1/8/2015 21:30,63922,66772,19722,0,19103
1/8/2015 21:45,60858,65828,19925,0,19306
1/8/2015 22:00,63225,66621,20080,0,19457
1/8/2015 22:15,60870,66163,20157,0,19534
1/8/2015 22:30,62078,65150,20220,0,19598
1/8/2015 22:45,60958,64071,20291,0,19667
1/8/2015 23:00,59697,62720,20360,0,19733
1/8/2015 23:15,58579,61620,20441,0,19814
1/8/2015 23:30,57593,60617,20533,0,19907
1/8/2015 23:45,54635,58947,20611,0,19984
1/9/2015 0:00,56172,57080,20878,0,20250
1/9/2015 0:15,51930,55873,21035,0,20407
1/9/2015 0:30,54376,55676,21203,0,20575
1/9/2015 0:45,53917,55277,21367,0,20740
1/9/2015 1:00,53390,54185,21833,0,21205
1/9/2015 1:15,52804,53518,21980,0,21352
1/9/2015 1:30,52438,53271,22083,0,21454
1/9/2015 1:45,51878,52883,22195,0,21566
1/9/2015 2:00,51629,52243,22361,0,21731
1/9/2015 2:15,51334,51755,22549,0,21918
1/9/2015 2:30,51766,51992,22770,0,22139
1/9/2015 2:45,51330,52064,23005,0,22372
1/9/2015 3:00,51671,52406,23182,0,22548
1/9/2015 3:15,51638,52432,23486,0,22852
1/9/2015 3:30,51723,52631,23791,0,23157
1/9/2015 3:45,52043,52505,24065,0,23429
1/9/2015 4:00,52603,52831,24376,0,23744
1/9/2015 4:15,53184,53576,24788,0,24160
1/9/2015 4:30,53646,54167,25202,0,24579
1/9/2015 4:45,54086,54562,25635,0,25016
1/9/2015 5:00,55188,56622,25954,0,25346
1/9/2015 5:15,55246,57475,26235,0,25655
1/9/2015 5:30,56078,58839,26569,0,26017
1/9/2015 5:45,57278,60053,26889,0,26365
1/9/2015 6:00,60022,63125,27141,0,26647
1/9/2015 6:15,60012,65276,27432,0,26974
1/9/2015 6:30,62411,66858,27735,0,27311
1/9/2015 6:45,63584,68854,28019,0,27631
1/9/2015 7:00,66421,71446,28288,0,27932
1/9/2015 7:15,69083,73206,28563,0,28215
1/9/2015 7:30,69879,74239,28874,1,28534
1/9/2015 7:45,70667,75192,29175,1,28842
1/9/2015 8:00,72221,77359,29430,17,29086
1/9/2015 8:15,72141,77584,29654,54,29274
1/9/2015 8:30,71652,77213,29893,104,29462
1/9/2015 8:45,72246,77225,30154,190,29636
1/9/2015 9:00,72300,77329,30424,312,29785
1/9/2015 9:15,72073,77493,30745,472,29940
1/9/2015 9:30,72677,77775,31109,651,30118
1/9/2015 9:45,72739,78057,31489,863,30282
1/9/2015 10:00,72684,78212,31862,1101,30413
1/9/2015 10:15,72421,78409,32154,1303,30500
1/9/2015 10:30,72991,78241,32401,1457,30587
1/9/2015 10:45,73124,78232,32620,1574,30686
1/9/2015 11:00,73723,78062,32753,1679,30718
1/9/2015 11:15,73626,77956,32812,1753,30696
1/9/2015 11:30,74194,78207,32870,1835,30668
1/9/2015 11:45,73777,78334,32906,1905,30625
1/9/2015 12:00,73014,77630,32896,1929,30566
1/9/2015 12:15,72928,76695,32737,1884,30450
1/9/2015 12:30,72702,76900,32549,1779,30366
1/9/2015 12:45,72457,76850,32383,1678,30299
1/9/2015 13:00,70320,76395,32269,1596,30263
1/9/2015 13:15,69832,76207,32156,1495,30250
1/9/2015 13:30,69605,75912,31983,1346,30223
1/9/2015 13:45,70665,75362,31847,1210,30221
1/9/2015 14:00,68766,75434,31737,1077,30239
1/9/2015 14:15,68592,75240,31547,930,30195
1/9/2015 14:30,70660,74756,31354,778,30154
1/9/2015 14:45,69780,74743,31189,641,30124
1/9/2015 15:00,69928,74835,31040,515,30098
1/9/2015 15:15,69563,74417,30891,395,30059
1/9/2015 15:30,69285,73959,30728,287,29994
1/9/2015 15:45,68900,74087,30572,181,29933
1/9/2015 16:00,69754,75057,30501,103,29925
1/9/2015 16:15,69541,76081,30483,59,29938
1/9/2015 16:30,70287,76294,30465,32,29935
1/9/2015 16:45,71136,77102,30397,11,29876
1/9/2015 17:00,72613,78035,30333,2,29824
1/9/2015 17:15,73014,78686,30205,2,29676
1/9/2015 17:30,73360,78942,30029,1,29480
1/9/2015 17:45,73544,78990,29845,0,29277
1/9/2015 18:00,73472,78333,29631,0,29048
1/9/2015 18:15,73087,77747,29295,0,28703
1/9/2015 18:30,73422,77698,29002,0,28401
1/9/2015 18:45,72931,77146,28727,0,28117
1/9/2015 19:00,72283,75435,28330,0,27715
1/9/2015 19:15,71727,74380,27830,0,27220
1/9/2015 19:30,71167,73955,27287,0,26680
1/9/2015 19:45,70379,72921,26759,0,26156
1/9/2015 20:00,69185,70519,26721,0,26134
1/9/2015 20:15,67914,69625,26251,0,25691
1/9/2015 20:30,66663,68834,25812,0,25281
1/9/2015 20:45,65551,67578,25383,0,24880
1/9/2015 21:00,64544,66410,25053,0,24575
1/9/2015 21:15,64521,66010,24824,0,24372
1/9/2015 21:30,61171,65256,24668,0,24242
1/9/2015 21:45,60458,63727,24485,0,24086
1/9/2015 22:00,60546,63313,24262,0,23881
1/9/2015 22:15,60753,62191,24100,0,23736
1/9/2015 22:30,59884,61378,23967,0,23619
1/9/2015 22:45,58733,60331,23828,0,23498
1/9/2015 23:00,57626,59451,23801,0,23389
1/9/2015 23:15,56624,58540,23701,0,23288
1/9/2015 23:30,58134,57735,23585,0,23169
1/9/2015 23:45,57202,56360,23510,0,23091
1/10/2015 0:00,56864,55377,22702,0,22276
1/10/2015 0:15,52242,53877,22631,0,22197
1/10/2015 0:30,55228,53286,22555,0,22113
1/10/2015 0:45,54708,53051,22436,0,21986
1/10/2015 1:00,54210,52803,19191,0,18722
1/10/2015 1:15,53539,52578,19239,0,18745
1/10/2015 1:30,53014,52133,19285,0,18768
1/10/2015 1:45,52438,51371,19294,0,18751
1/10/2015 2:00,52189,50203,19480,0,18915
1/10/2015 2:15,51879,49796,19901,0,19318
1/10/2015 2:30,52162,49816,20305,0,19705
1/10/2015 2:45,51617,49911,20708,0,20089
1/10/2015 3:00,51709,50111,21038,0,20412
1/10/2015 3:15,51497,49485,21339,0,20714
1/10/2015 3:30,51485,49373,21639,0,21015
1/10/2015 3:45,52296,49993,21938,0,21317
1/10/2015 4:00,52336,50123,22255,0,21635
1/10/2015 4:15,51997,49736,22613,0,21993
1/10/2015 4:30,52043,50231,22982,0,22362
1/10/2015 4:45,53127,50390,23347,0,22727
1/10/2015 5:00,52356,50179,23803,0,23165
1/10/2015 5:15,52252,50160,24331,0,23694
1/10/2015 5:30,52217,50254,24868,0,24231
1/10/2015 5:45,52313,50432,25401,0,24763
1/10/2015 6:00,52650,50411,25908,0,25270
1/10/2015 6:15,52380,51194,26369,0,25732
1/10/2015 6:30,52954,51774,26821,0,26186
1/10/2015 6:45,53100,52557,27275,0,26641
1/10/2015 7:00,54720,54215,27668,0,27035
1/10/2015 7:15,55549,55079,27989,1,27363
1/10/2015 7:30,56453,56185,28333,1,27713
1/10/2015 7:45,57374,57616,28650,2,28038
1/10/2015 8:00,58754,59103,29237,12,28622
1/10/2015 8:15,59193,60134,29634,36,29008
1/10/2015 8:30,59601,61170,30087,83,29427
1/10/2015 8:45,60519,62143,30569,168,29838
1/10/2015 9:00,61653,63470,30988,304,30132
1/10/2015 9:15,62242,64328,31400,510,30346
1/10/2015 9:30,62971,64593,31881,769,30574
1/10/2015 9:45,63273,64505,32368,1033,30804
1/10/2015 10:00,63755,64963,32874,1350,30999
1/10/2015 10:15,63980,65614,33253,1639,31092
1/10/2015 10:30,64303,65498,33656,1942,31194
1/10/2015 10:45,64729,65686,34042,2227,31298
1/10/2015 11:00,65362,66355,34373,2462,31404
1/10/2015 11:15,65546,66869,34613,2644,31458
1/10/2015 11:30,65896,67217,34807,2772,31524
1/10/2015 11:45,66067,67372,34926,2824,31588
1/10/2015 12:00,65018,67667,35030,2829,31669
1/10/2015 12:15,65032,67240,35071,2850,31679
1/10/2015 12:30,64566,67104,35075,2843,31681
1/10/2015 12:45,64231,66600,34986,2790,31637
1/10/2015 13:00,63726,65706,34906,2705,31635
1/10/2015 13:15,63193,65317,34796,2592,31658
1/10/2015 13:30,63044,64995,34653,2468,31659
1/10/2015 13:45,62349,64321,34564,2356,31703
1/10/2015 14:00,62522,63998,34332,2174,31676
1/10/2015 14:15,62247,63761,34087,1925,31704
1/10/2015 14:30,62485,62825,33785,1654,31698
1/10/2015 14:45,61755,62711,33486,1359,31717
1/10/2015 15:00,61923,62236,33127,1093,31667
1/10/2015 15:15,61838,61952,32745,829,31566
1/10/2015 15:30,60996,61596,32391,581,31478
1/10/2015 15:45,60787,61175,32075,380,31379
1/10/2015 16:00,62851,62151,31765,228,31291
1/10/2015 16:15,63025,62312,31559,126,31192
1/10/2015 16:30,63800,62606,31349,63,31050
1/10/2015 16:45,64071,64458,31145,20,30895
1/10/2015 17:00,65019,66135,31015,2,30786
1/10/2015 17:15,65466,66988,30904,2,30678
1/10/2015 17:30,66275,66954,30766,1,30545
1/10/2015 17:45,66657,67724,30635,0,30418
1/10/2015 18:00,66530,67701,30561,0,30347
1/10/2015 18:15,66181,67495,30517,0,30305
1/10/2015 18:30,65813,67046,30512,0,30302
1/10/2015 18:45,65084,66153,30462,0,30254
1/10/2015 19:00,64412,65384,30411,0,30204
1/10/2015 19:15,63763,64838,30269,0,30052
1/10/2015 19:30,63278,64434,30155,0,29928
1/10/2015 19:45,62526,64203,29966,0,29727
1/10/2015 20:00,61531,62085,30299,0,30049
1/10/2015 20:15,60338,60069,30108,0,29855
1/10/2015 20:30,59227,59357,29909,0,29651
1/10/2015 20:45,58383,58683,29710,0,29451
1/10/2015 21:00,57787,58078,29569,0,29307
1/10/2015 21:15,57824,57456,29317,0,29049
1/10/2015 21:30,57397,57315,29147,0,28875
1/10/2015 21:45,56973,56864,28983,0,28705
1/10/2015 22:00,57144,57768,28824,0,28540
1/10/2015 22:15,57610,57195,28678,0,28392
1/10/2015 22:30,57764,56184,28519,0,28231
1/10/2015 22:45,56502,55623,28310,0,28021
1/10/2015 23:00,55801,55258,28167,0,27846
1/10/2015 23:15,55406,54708,27994,0,27669
1/10/2015 23:30,53649,54155,27834,0,27505
1/10/2015 23:45,53948,53046,27700,0,27367
1/11/2015 0:00,53291,51451,27580,0,27242
1/11/2015 0:15,52346,50760,27533,0,27188
1/11/2015 0:30,49920,50286,27496,0,27144
1/11/2015 0:45,50183,49064,27430,0,27073
1/11/2015 1:00,49561,48426,27700,0,27332
1/11/2015 1:15,48992,47793,27707,0,27330
1/11/2015 1:30,49005,47152,27750,0,27362
1/11/2015 1:45,47992,46755,27796,0,27398
1/11/2015 2:00,48004,46323,27793,0,27383
1/11/2015 2:15,47691,46294,27722,0,27297
1/11/2015 2:30,47769,45956,27620,0,27182
1/11/2015 2:45,47442,45579,27533,0,27082
1/11/2015 3:00,47334,45323,27445,0,26977
1/11/2015 3:15,48000,45218,27376,0,26887
1/11/2015 3:30,48035,45616,27316,0,26803
1/11/2015 3:45,47701,45443,27258,0,26720
1/11/2015 4:00,47722,45647,27126,0,26540
1/11/2015 4:15,47823,45500,27172,0,26570
1/11/2015 4:30,48083,45889,27240,0,26622
1/11/2015 4:45,48288,45847,27256,0,26624
1/11/2015 5:00,48315,45926,27211,0,26568
1/11/2015 5:15,48051,45465,27185,0,26542
1/11/2015 5:30,48032,45411,27188,0,26544
1/11/2015 5:45,47726,45171,27100,0,26456
1/11/2015 6:00,47265,44400,27096,0,26453
1/11/2015 6:15,47260,44777,27109,0,26464
1/11/2015 6:30,47576,45023,27184,0,26538
1/11/2015 6:45,47906,45189,27171,0,26524
1/11/2015 7:00,48893,45964,27230,0,26582
1/11/2015 7:15,49117,46212,27352,0,26707
1/11/2015 7:30,49929,46939,27482,0,26842
1/11/2015 7:45,50686,48174,27606,0,26969
1/11/2015 8:00,51708,49269,27772,18,27120
1/11/2015 8:15,51971,49818,27977,67,27280
1/11/2015 8:30,52999,51184,28229,183,27421
1/11/2015 8:45,53469,52337,28595,427,27546
1/11/2015 9:00,54508,52874,29002,737,27647
1/11/2015 9:15,55527,53564,29464,1043,27798
1/11/2015 9:30,55932,54088,29914,1366,27921
1/11/2015 9:45,56558,55251,30391,1711,28049
1/11/2015 10:00,57371,56761,30900,2067,28198
1/11/2015 10:15,57711,57817,31457,2457,28369
1/11/2015 10:30,58188,58404,32049,2844,28581
1/11/2015 10:45,58806,59397,32593,3193,28780
1/11/2015 11:00,59616,60507,33022,3474,28917
1/11/2015 11:15,60649,61543,33419,3744,29042
1/11/2015 11:30,61177,62224,33696,3893,29169
1/11/2015 11:45,61239,62102,33987,4055,29295
1/11/2015 12:00,61031,62277,34218,4214,29382
1/11/2015 12:15,60664,62152,34367,4307,29441
1/11/2015 12:30,60465,61943,34504,4388,29497
1/11/2015 12:45,59671,61000,34586,4417,29551
1/11/2015 13:00,59205,60729,34602,4418,29567
1/11/2015 13:15,58532,60396,34551,4358,29574
1/11/2015 13:30,58236,60131,34421,4226,29576
1/11/2015 13:45,57548,59955,34082,3898,29564
1/11/2015 14:00,57319,59459,33790,3580,29589
1/11/2015 14:15,56835,59185,33454,3228,29603
1/11/2015 14:30,56625,59052,33038,2840,29574
1/11/2015 14:45,56469,58551,32566,2404,29536
1/11/2015 15:00,56704,58917,32095,1965,29503
1/11/2015 15:15,56532,58538,31676,1559,29487
1/11/2015 15:30,56444,58355,31225,1140,29454
1/11/2015 15:45,56512,58428,30810,753,29425
1/11/2015 16:00,57006,58536,30520,471,29438
1/11/2015 16:15,57311,59467,30332,268,29453
1/11/2015 16:30,58096,60027,30205,99,29494
1/11/2015 16:45,59303,61115,30152,33,29507
1/11/2015 17:00,61155,63064,30116,0,29503
1/11/2015 17:15,62633,64292,30105,0,29490
1/11/2015 17:30,63323,65298,30100,0,29481
1/11/2015 17:45,63692,65794,30080,0,29459
1/11/2015 18:00,64074,66370,30058,0,29434
1/11/2015 18:15,64270,65740,30047,0,29422
1/11/2015 18:30,64067,65827,30075,0,29449
1/11/2015 18:45,63830,65594,30051,0,29424
1/11/2015 19:00,63397,64876,30019,0,29393
1/11/2015 19:15,62838,64384,30023,0,29395
1/11/2015 19:30,62391,63717,30010,0,29381
1/11/2015 19:45,61847,62637,30033,0,29402
1/11/2015 20:00,60790,62112,30455,0,29824
1/11/2015 20:15,59960,61302,30473,0,29841
1/11/2015 20:30,59165,60278,30490,0,29858
1/11/2015 20:45,58188,59108,30555,0,29921
1/11/2015 21:00,58075,58724,30556,0,29922
1/11/2015 21:15,57747,58589,30594,0,29959
1/11/2015 21:30,57590,58080,30609,0,29974
1/11/2015 21:45,57537,58075,30710,0,30074
1/11/2015 22:00,58673,59871,30726,0,30090
1/11/2015 22:15,58521,59564,30745,0,30111
1/11/2015 22:30,57729,58600,30784,0,30151
1/11/2015 22:45,56819,57487,30847,0,30216
1/11/2015 23:00,55915,56564,30850,0,30221
1/11/2015 23:15,54927,55477,30857,0,30226
1/11/2015 23:30,54799,54657,30894,0,30261
1/11/2015 23:45,53750,54163,30926,0,30292
1/12/2015 0:00,52942,54471,29460,0,28823
1/12/2015 0:15,52272,53752,29423,0,28785
1/12/2015 0:30,51661,52958,29372,0,28734
1/12/2015 0:45,51126,52514,29334,0,28696
1/12/2015 1:00,50638,51973,28250,0,27612
1/12/2015 1:15,50122,51415,28160,0,27522
1/12/2015 1:30,49793,51031,28046,0,27408
1/12/2015 1:45,49792,50833,27936,0,27297
1/12/2015 2:00,49370,50748,27859,0,27220
1/12/2015 2:15,49212,50524,27791,0,27152
1/12/2015 2:30,49220,50177,27726,0,27088
1/12/2015 2:45,49131,49895,27661,0,27023
1/12/2015 3:00,49333,49985,27583,0,26945
1/12/2015 3:15,49325,49886,27542,0,26904
1/12/2015 3:30,49535,50309,27521,0,26883
1/12/2015 3:45,49796,50545,27493,0,26854
1/12/2015 4:00,50307,50888,27504,0,26864
1/12/2015 4:15,50889,51104,27511,0,26871
1/12/2015 4:30,51356,51741,27529,0,26889
1/12/2015 4:45,52029,52657,27542,0,26902
1/12/2015 5:00,53091,54350,27570,0,26934
1/12/2015 5:15,54253,55285,27632,0,26995
1/12/2015 5:30,55555,56879,27705,0,27068
1/12/2015 5:45,57149,58825,27777,0,27140
1/12/2015 6:00,59863,62115,27823,0,27186
1/12/2015 6:15,62185,65104,27888,0,27250
1/12/2015 6:30,64289,67545,27971,0,27333
1/12/2015 6:45,66110,69399,28049,0,27412
1/12/2015 7:00,68821,72851,28153,0,27516
1/12/2015 7:15,70067,74222,28288,1,27650
1/12/2015 7:30,71027,75356,28439,1,27801
1/12/2015 7:45,71990,76788,28587,2,27947
1/12/2015 8:00,73355,77810,28728,15,28075
1/12/2015 8:15,73896,78078,28895,44,28212
1/12/2015 8:30,73838,78189,29095,96,28360
